,content,score
14207,My first time to list on Craigslist. I am a baby boomer so it was not as intuitive as it would be for others. The listing went well thanks to a little millennial help. Thanks Craigslist for a successful experience I will definitely list again. Ben,5
14208,Craigslist makes it so easy for me to Sell and purchase.,5
14209,shouldn't charge you to post vehicles,2
14210,easy to use/ reliable,5
14211,when the clapp stopped posting cl post I switched to this app and happy so far,5
14212,Well.....yeah....'s ok.,4
14213,"I'm happy too see Craigslist still thriving. I thought it was dead until recently. the combination of offerup, marketplace and Craigslist I have no problem marketing what I need or seeing whats for sale. a lot of people don't use social media and this is the app for that.",5
14214,I found the owner of a cat,5
14215,"Easy to post to, and super easy to remove postings when done.",5
14216,good listings very much Happy,5
14217,It's been a great experience I love it I love Craigslist and,5
14218,I sold my car in 10 hours. Thank You Very Much,5
14219,"very simple to use, would like to be able to see ad views count as with ebay.",5
14220,Works great! Thanks!,5
14221,"thanks Craigslist, sold the second day.",5
14222,Not very useful when you live near the border and most of the results are in the OTHER COUNTRY.,3
14223,Thank you Craigslist! Much easier selling experience than FB Marketplace!,5
14224,extremely easy to use,5
14225,"1.25.2021 Great app, not as clunky as some other CL apps",5
14226,not stable!,3
14227,It could be better. Normal web site has better options,3
14228,"It's a bit ""plain jane,"" but it works.",4
14229,easy to use,5
14230,Could not find Keegles ringworm,3
14231,Great way to save money.,4
14232,I love craigslist so far..there job search has been helpful in getting a new job..I got an interview on Thursday just after responding to the Post. WISH ME LUCK,4
14233,Very long time coming. Happy to be able to have filters that provide notifications. Best feature here. The app notifications could be more informative or the items in the filter to limit opening the app.,5
14234,super nice app and free no selling fees just be careful who and where u meet.,5
14235,Awesome,5
14236,Have always gotten good results using craigslist,5
14237,"Exciting that Craigslist finally spent some money on UX, but what a disaster. The fact the search closes each time you go into a search result makes this app unusable.",2
14238,Sucks,1
14239,"Craigslist is still usefull, just be careful about your meet ups and whatnot. would be much better if we could list firearms though.",4
14240,"Perfect and it's worth it, thanks.",5
14241,great app has a loading problem sometimes but otherwise simple to use,5
14242,The app os useless. Every search produces an error message. Evem when I click ALL FOR SALE I get nothing. Tried to send feedback through the app.... Same thing! CREDIBILTY CHECK FAILED,1
14243,I find this extremely difficult to navigate and when you get where you're going it's extremely difficult to do what you want to do I just don't understand it,1
14244,great app. items sold fast,5
14245,"very simple, yet very effective app. This app makes Craigslist easier to use than FB Marketplace (my opinion).",5
14246,Craigslist is awesome! It's easy to use and helps with all kinds of things,5
14247,It has changed a lot since the first time I used to see what selling close by.,3
14248,was able to post car and sell in 72 hours,5
14249,It's awesome and it works! Whatever you need.,5
14250,Craigslist is always the best!,5
14251,Flawless! Craigslist operates w/ a staff of sincere genius. Graphical display maintains the PC versions original 'feel.' Managing posts is easier than saying goodbye to a skunk.,5
14252,works well,5
14253,just a simple wonderful app.,5
14254,To many scammers,3
14255,Wish it was like the old days,3
14256,"Sold my door, It worked for me",5
14257,Insightful,4
14258,solid app. much better user experience than the website.,5
14259,thank you for everything Craigslist I sold my truck in one day thank you,5
14260,not sure why are the car ads now on any search but oh well. I sold my o item within a week,5
14261,Thank you for this very useful app. 4 stars because there's always room for improvement. 🤙,4
14262,"clear, to the point, I watch the used car market every day on it.",4
14263,Great source to do garage sale shopping.,5
14264,truck sold,5
14265,Craigslist is a good resource to buy and sell,5
14266,Car dealers have taken over and owner/sellers suffer with this app.,1
14267,Craigslist is a legacy service but have had a lot of success using it over the years,5
14268,"sold several items here, I find it better than FB marketplace",5
14269,best listing service for whatever you want to buy or sell.,5
14270,This app sucks they sat up here and deleted my housing post for no apparent I don't know what I violated over 2 simple freaking professional post I had posted its whatever bye felicia never again I will trust this damn site it seeks like it's a.bunch of scammers and con artist on there any damn way.,1
14271,For whatever reason app freezes and says it stopped working and to close every time I try to use it.,3
14272,awesome site,5
14273,Nice,5
14274,Used to be great Now free doesn't fill in and other categories don't sort by date posted. Just not the same as it was.,2
14275,I have the best luck buying and selling on Craigslist 👍👍,5
14276,Buggy. Outdated company anyways,2
14277,"Excellent app. Easy to post, edit and browse.",5
14278,good deal,5
14279,I like using CL for buying and selling.,5
14280,Peac e strength Leviant me no telll aaaant my fake daddyi ke arnette made m chief of lions and Jeff cunn panth and shadow spirit walker soothsayer TtHhSSLLVV I don't pick sided it's a gam if we nity Agape,5
14281,Why cant i use my old cl where my favs could always be seen until i deleted them and why was i forced to come on tbis page when the old cl was excellent p.s. your search engine is terrible so i was happy very happy before i had to use the new cl thamks,1
14282,In a matter of hours after posting I had several inquiries. This is a great place to sell things and is very inexpensive.,5
14283,I had my John Deere 828D Snowblower listed and sold in 2 days,5
14284,easy way to sell things,5
14285,buggy crashes too much,2
14286,Awful,4
14287,"such an easy navigating app! love it. no buffering, ads or other bothering and annoying obstacles. my ad was successful.",5
14288,easy safe and always works,5
14289,🤷‍♂️,5
14290,rockin!!,5
14291,"Works as intended, thanks to the devs.",5
14292,I got scammed on here. People going around making ads for rooms for rent and getting deposit and the house is abandoned. Then the phone line cuts off. Full of scams!!!,1
14293,I try to use this every day. I absolutely hate it. Someone save us and update this POS.,2
14294,"excellent app. everything I was anticipating and more. I highly recommend this, something for everyone!!!",5
14295,This app has very hard to manuveral through. Trying to find a old car to restore but can't find the sites I used to go to.,1
