,content,score
17731,"I sold an item to France April 09- 2024, the seller gave me negative feedback because Global Shipping International charged him 47.77 euros + 14.83 euros for a presser feet that only weighs 3 ounces, I contacted eBay and they told me they couldn't do anything, In the eBay International Shipping policies it says: ""If you receive negative or neutral feedback related to item handling during international shipping, we'll remove it"". I contacted Customer Services and they did not resolve.",1
17732,I love eBay,5
17733,Fantastic great superb 👏,5
17734,They always come through,5
17735,"Easy to drive and purchase with a,trust pilot,s it good to trade much to suite international i love this ge more to know chiping",5
17736,"Excellent! Was hesitant for a long time. Now, I use it continuously...",5
17737,"Worked until it stopped working. Ive been using the app for some time but was was not selling anything for a long time. But I wanted now so it asked me to update my sellers account. Then I wanted to move on without providing my bank details right away but that's when the problems started showing me ""invalid token"" on all options. I could not see my account, update sellers acoount etc. Rubbish and frustrating. Had to uninstall the app and move to website.",2
17738,Great customer service!,5
17739,eBay always delivers on time & fix the problem if there are one🤝...,5
17740,Great value always happy with service,5
17741,Great to have eBay at my fingertips. Easy to use. Great for tracking items recently purchased.,5
17742,app works fine...,5
17743,I got a golden rainbow Charizard and it was only one dollar,5
17744,Op,5
17745,Great,5
17746,Good,5
17747,Okay so far,5
17748,You guys rock,5
17749,I have to open ebay from Google app says installed but can't see on phone no one to ask about the problem poor customer service,1
17750,Perfect,5
17751,Useless still can't see sold items so can't check on anything.,1
17752,"Quick, easy, and reliable. Love the searche engine",5
17753,Always good experience and reliability,5
17754,wasting my internert,1
17755,"It appears my item went back to the seller, it seems it ended up as a ""buy it now"" purchase. Even with the order number and item number they could NOT help me on eBay",1
17756,Very helpful,5
17757,Cool,5
17758,EXCELLENT!,5
17759,Very good except to loads of payments to be made.... just for using the eBay You make or not profit... It doesn't matter eBay makes money anyway....,5
17760,Love it!!,5
17761,Always find Ebay helpful,5
17762,eBay motors is my go too,5
17763,Amazing app,5
17764,Great !!!!,5
17765,All sorts of things available and basically everything you can imagine. It's a very helpful platform!,5
17766,So far easy to navigate. Enjoy shopping on this app,5
17767,Suspended my buyer account permanently after 2 days giving the reason that their community is at risk or whatever. Atleast should give proper reason of suspension so that next buyer is more carefull of that Don't know what to do.,1
17768,This app helps alot of people,5
17769,Promted to download this by a misleading ad promising a discount so I can enjoy the eBay's terrible customer service on the go!,1
17770,Ebay always has what I'm looking for at a reasonable price.,5
17771,Good,5
17772,In can send you different places even when using exact same search words,3
17773,I love ebay. It's my go to place and my app.,5
17774,I can't perve on cars as easily as I'd like,4
17775,I literally use ebay for all my shoes now.,5
17776,Great app easy to use wish there was more watch list space,5
17777,"They just ban accounts for ""dangerous activities""...those activities being searching ""N64 games"" and saving items to keep an eye on for purchase later. This has happened twice with no explanation and won't let you fight it. Just shop on Amazon, theyll let you shop & actually purchase items. Ebay has always been a garbage place and now they're just collecting your info and then banning you so they can sell your info elsewhere. Hopefully they get the TikTok treatment and get banned in the US.",1
17778,It has never done me wrong,5
17779,They have always taken Good care of me and my account.,4
17780,Good app!,5
17781,"Great bargains with superb backup and you can buy with confidence. Equally, I've sold on eBay for a charity shop and all the systems in place to facilitate the process function with excellence.",5
17782,This app is my reliable tool for shopping online,5
17783,Great application. Very easy to navigate. Makes shipping so easy.,5
17784,i do not havee acct,5
17785,Good working app... overall good experience 😀,5
17786,Great,5
17787,"For the most part, I can always find what I'm looking for.",5
17788,I love shop in Ebay! Great prices and quality!,5
17789,I've bought several items for my bike and cars from eBay. This app makes it easy breezy. Love it!,5
17790,Cool,5
17791,They need to do something about the scalpers,1
17792,Awesome,5
17793,Used a lot,5
17794,Good app,5
17795,"I have had a terrible experience: I decided to buy 4 antique chairs, as it appeared the shipping was free. When I found out this was not true, I attempted to cancel. Was told I could not. Being 86 and non- tech, I tried several times to get a ""person"" on the phone! Impossible!! Tried the tech.way. Impossible! And l had difficulty contacting the seller! Still is not resolved!",1
17796,Good,5
17797,I've been looking for parts for my 2002 Volvo C70 turbo for a long time and never thought to go on eBay and find intercoolers and turbos for my precious vehicle I can't wait to start shopping,5
17798,Excellent,5
17799,Quality easy to use as well,5
17800,Helpfully.,5
17801,"I sell package for 50, shipping is 35 and then eBay takes 7€ of service charge, absolute joke",1
17802,IT IS THE MOST WONDERFULL APPLICATAION I LIKE IT A LOT THANK YOU GOOGLE PLAY FOR ADDING THIS APPLICATION TO YOUR LIST OF APPLICATIONS TYVM !!!,5
17803,"I received an unfair restriction. I can not place any bids or make any offers. I contacted the help support to solve the issue, but nothing. They couldn't remove the restriction and they wouldn't tell me or prove to me what I ve done wrong to receive a restriction. I purchased 4 items in less than 2 weeks and this is the treatment to a good customer?.? What kind of customer service do you have?",1
17804,They have not been good on dealing with clickbait offers at all and it's taking years,1
17805,I liked,5
17806,Very good,5
17807,I got ripped off never ordering here again 😡😡😡😡 Don't waste you're money!,1
17808,The app isn't good . It doesn't function as well as it should. The desktop version is better for sure. Would rather not use the app.,3
17809,"very nice nice. nice,,💕🔥",5
17810,Excellent,5
17811,Fantastic 😊,3
17812,"Love it, always make sure you find the best & cheapest possible for many expensive things.",5
17813,"Excellent, it's The only place I buy stuff from",5
17814,Happy,4
17815,Ideal for car parts,5
17816,Excxxperiiii,5
17817,"They allow scammers to scam sellers when Its an issue that involves ebay. If I have a problem with a scammer stealing my items forcing me to pay for a return label just for the buyer not to ship back and block me, the corrent answer is NOT just shrug it off. Absolutely scummy way to run a selling site. They always side with the scammer. A buyer can return an item back damaged and ebay will STILL side with them. Why they dont have decent policies in place is absolutely beyond half of us.",1
17818,Perfect,5
17819,Good,5
17820,I would only reduce the number of recommendations ebay sends me to my inbox :),4
17821,"Besides certain bad experiences with fraudulent seller sales and customer service closing cases from which there was schemes involved and authentic proof, and no phone services left a bad taste towards me being satisfied with future purchases. Other than that not a bad site for shopping.",3
